Time,Ax,Ay,Fx_WC_L1,Fx_WC_L2,Fx_WC_R1,Fx_WC_R2,Fy_WC_L1,Fy_WC_L2,Fy_WC_R1,Fy_WC_R2,Fz_WC_L1,Fz_WC_L2,Fz_WC_R1,Fz_WC_R2,Mx_WC_L1,Mx_WC_L2,Mx_WC_R1,Mx_WC_R2,My_WC_L1,My_WC_L2,My_WC_R1,My_WC_R2,Mz_WC_L1,Mz_WC_L2,Mz_WC_R1,Mz_WC_R2
6.15, -1.340429656515, -0.003511873732629, -1989.476013244, -305.8272425826, -1975.596657357, -275.0393159751, 63.18433834397, -8.171700320072, -70.6780272147, 3.64650069422, 1413.821193541, 166.9893904961, 1388.771572146, 148.6567082421, 24.0770279538, -0.6840913868916, -25.95865498558, -0.3804941689988, 515.1709588422, 83.08781950378, 512.1150321239, 74.78577450002, 0.8582768292428, 0.2709966851476, -0.9760474598761, -0.3559345600031
6.175, -1.381835669166, -0.01653151473301, -2106.516341677, -254.7569430002, -2047.525197881, -326.7926677185, 40.44853681809, -8.15092215655, -80.02991906646, -1.088567603945, 1816.995944719, 139.7527806737, 1702.904942972, 181.7867023384, 19.05173015072, -0.9326306113018, -29.69806719953, -2.05096709151, 535.7969134293, 69.12215053145, 522.6665146853, 88.51859946246, 0.4598839145936, 0.1832863938421, -1.234033248746, -0.3197031672016
6.2, -1.406217273557, 0.0003934872624643, -2030.614522498, -373.0346210956, -2054.023080234, -354.1706178755, 59.65122609455, -14.07384545158, -34.41419437742, -1.176566947156, 1698.07394094, 201.1100842066, 1551.559992022, 194.7852894807, 24.02888691537, -2.063857542015, -16.45720956279, -2.202047287009, 517.7052065402, 100.9932856556, 527.3405339669, 95.86898396968, 0.811586143738, 0.2828123420161, -0.3402320804879, -0.3678852027677
6.225, -1.339504225884, -0.0064732006704, -1994.587064392, -346.3583342684, -1849.208608092, -354.902877147, 48.41454407252, -8.862655330196, -56.56589792645, 0.06693659801132, 1214.461389194, 190.592044668, 1135.782645343, 189.9266322347, 19.14626501225, -0.6739537370362, -21.05497660568, -1.803533545616, 519.4993785817, 93.77498657833, 482.2052149632, 96.14490346163, 0.6937217986122, 0.249734435495, -0.8700292585139, -0.4531261203384
6.25, -1.278190603302, 0.002832387652107, -1753.789325722, -445.5681405149, -1793.146308212, -336.6713661292, 0.08405200787665, -16.89918305159, 24.39898953905, -0.621624381098, 1030.039128233, 240.3288520292, 1056.277650853, 189.7148675299, 4.965357289457, -2.49819716995, 1.81154385174, -1.979063773133, 459.2604025709, 120.5298473383, 469.5259058963, 91.12262365681, -0.1785736945693, 0.3465413491081, 0.47934019596, -0.2937192051745
6.275, -1.27638218092, -0.002261011833503, -1793.91813052, -350.9727874526, -1801.192210533, -388.9419589801, 66.78195069464, -10.03110260994, -59.05113657235, -4.202992313487, 1125.137115055, 196.1903594705, 1109.892615558, 211.6065037129, 24.0030178662, -0.9524100087647, -21.73925543212, -3.232529568879, 467.6004059218, 94.94824380948, 469.9982378572, 105.2347972141, 1.105136396039, 0.2028610568957, -0.9521573850086, -0.4674345885437
6.3, -1.446686252779, -0.02247289436567, -2123.440133561, -426.5092133408, -2022.096809458, -349.3102067857, -15.19086523044, -12.03728677194, -39.81115853371, -3.780826916468, 1287.447607067, 235.7214039939, 1203.493429911, 186.8144360419, 1.918557974663, -1.133353771475, -16.75414323337, -2.856057503849, 552.0772829014, 115.193704636, 526.8725295676, 94.55800563452, -0.409735732185, 0.2645660362351, -0.5863832410528, -0.4703331935158
6.325, -1.427051128811, -0.01594996422385, -2000.700220398, -427.7589588186, -2015.663631272, -423.1051191526, 33.68957340055, -29.69896460245, -42.13647948661, -9.971291606836, 1317.627357747, 229.4914527163, 1231.32588612, 230.0453736667, 15.50028167501, -6.277129225145, -17.47407851643, -5.063927949297, 517.7321948168, 115.5561092653, 523.9139848513, 114.2667635044, 0.3789068621204, 0.199691375679, -0.5964225464911, -0.567728933834
6.35, -1.428587478044, -0.02371772673506, -2142.368536493, -352.5346409842, -2036.565828569, -378.4841276434, 11.43024318188, -9.200417598372, -66.77316735078, -7.128036587292, 1625.263332882, 197.6029220589, 1500.862062789, 202.2868348635, 10.36490942922, -0.6891391579783, -25.32056362566, -3.98781355968, 547.5166317547, 95.14145338449, 522.2215517709, 102.2410212461, 0.01802986428241, 0.1866429378344, -1.111269124931, -0.5356574436257
6.375, -1.395705525193, -0.003673970082567, -1999.036284601, -354.1294481407, -2049.164335107, -404.3322897038, 70.63791646841, -14.78299482929, -49.70122568474, -14.58976029051, 1601.569606215, 195.2773223819, 1551.012897377, 215.2598934347, 26.76077356796, -2.312569846664, -20.74690175208, -6.269357626911, 509.468104962, 95.5842606424, 524.1162386581, 109.166495884, 1.138215846244, 0.15054238341, -0.7368571264599, -0.6868619294431
6.4, -1.381019428225, -0.0171350878672, -2037.623157541, -397.563716717, -1995.188693203, -297.0374614646, 45.0167987421, -27.03084004994, -59.33516955192, -5.503665337757, 1390.640099919, 212.2603926537, 1226.065435934, 164.8803857097, 18.9186087786, -5.661263909936, -22.23624068047, -3.144698566048, 525.1519266464, 107.3669664943, 517.8194949195, 80.25882679524, 0.6775986426657, 0.1854620806238, -0.9818040268151, -0.341163866875
6.425, -1.2485039423, -0.008876286043431, -1747.516264871, -326.6980469158, -1802.359958824, -382.245571845, 31.1312734865, -14.05259217759, -30.58341520188, -14.83456303591, 1062.362299901, 183.3795007063, 1059.506295976, 207.4264554768, 13.67758362714, -2.214039555241, -13.52082122671, -6.25714774102, 455.5208807035, 88.24308879499, 470.4358386904, 103.2551149315, 0.4056637416583, 0.1097847223902, -0.4506933188504, -0.5992597054998
6.45, -1.304329683648, -0.01123153766967, -1916.772771872, -413.9477712563, -1807.985934672, -319.472362245, 70.24049375898, -17.46570779402, -71.54999660351, -14.43832175931, 1199.490914464, 229.3487648737, 1123.352587033, 170.1463673996, 25.25211878855, -2.754497176428, -25.18582676538, -5.724789390179, 497.74944734, 111.6867644469, 470.3988622967, 86.43390066227, 1.200136787615, 0.1669139495707, -1.24870564296, -0.5782619506463
6.475, -1.384343456228, -0.04307258027005, -2087.25075719, -533.8351057072, -1679.245337481, -437.6337311146, -68.60438373818, -49.37864702225, -5.456798697188, -19.04690731627, 1260.978841777, 288.8225579666, 1211.267270752, 237.7204190638, -13.13679561844, -11.3327567378, -7.127247663303, -7.740903124187, 542.1522453028, 143.861966379, 433.7911884093, 118.1054741895, -1.476742011868, 0.09805675788119, 0.1494961523883, -0.7043557460729
6.5, -1.46537929471, -0.03927811480702, -2073.498800095, -416.9093545971, -2043.74272381, -495.2468405749, -6.87169455048, -19.74169061163, -61.87539842831, -35.97503324302, 1438.731578641, 234.8193348423, 1342.536119469, 265.383173104, 4.611423869329, -3.375971571669, -23.38727143345, -12.90751802236, 533.6977845508, 112.3661163607, 528.0949565179, 133.5185755529, -0.4485801502882, 0.09066253670423, -1.062213088725, -1.08548007367
6.525, -1.387458820713, -0.01514716796853, -2006.680924465, -402.4897515298, -2027.632363384, -357.2878029099, 59.74857609214, -27.55797445465, -63.73089268248, -11.05827793546, 1648.554084495, 218.8341922432, 1517.806840221, 200.4400299849, 23.91784542625, -5.752007342777, -24.53113765316, -5.090041815807, 510.1974972222, 108.5642832615, 519.02602058, 96.35230473537, 0.8950930362087, 0.07456143473962, -1.037778128969, -0.4483064253387
6.55, -1.397201559651, -0.01554103539758, -2078.320422768, -366.962124016, -2058.851954144, -311.9093379851, 46.05894422261, -29.19760981357, -51.70547318427, -8.499412134759, 1557.642115496, 196.2855936683, 1419.551590975, 172.1664056774, 19.80065830566, -6.411581776894, -20.83867082972, -4.071172848308, 531.5259161638, 99.08729764816, 529.7124886209, 84.21477402788, 0.7170048324996, 0.09310057929154, -0.8451994955056, -0.4039289710109
6.575, -1.326903306177, -0.03067357880683, -1952.255227875, -326.5454862742, -1880.118156407, -386.4926909479, 19.22372165831, -22.23831644767, -59.98162343844, -35.8435960505, 1188.65418593, 182.1382830854, 1143.501475349, 206.9486166793, 10.94042896682, -4.551266056668, -22.06668030001, -12.27011554758, 507.2187158422, 88.16538122543, 488.9358811182, 104.3748234876, 0.09588586744541, 0.02138941134683, -1.024633572427, -0.956460328944
6.6, -1.338430503137, -0.03680992275705, -2060.241079102, -447.3748980153, -1788.726321144, -283.1016009886, -17.87431841622, -36.6337550784, -56.71931298688, -7.400691566956, 1174.003885115, 240.2143430347, 1082.21643234, 158.9710255674, 0.662797788959, -8.153965709574, -20.88394538018, -3.611208174827, 536.9430122338, 120.7244787288, 466.1312740774, 76.50416429349, -0.4474148163822, 0.1294525651961, -0.9686160598438, -0.3329508976965
6.625, -1.38421247788, -0.02309953653032, -1917.035740682, -441.1941358262, -1969.181762859, -413.8155344425, 36.59882782427, -27.63367590996, -52.60705357656, -33.43534668177, 1180.628972361, 246.8975069547, 1170.805507061, 221.5545047293, 15.79063592019, -5.504504298741, -20.14322227902, -11.71061512088, 498.1858263912, 118.9134819787, 512.5772169025, 111.7435239808, 0.4749487995281, 0.03611824140244, -0.8880892888621, -0.955619354092
6.65, -1.501986324567, -0.04557590418253, -2134.60222207, -485.7281535912, -2124.451036801, -407.4246794435, -42.39759295514, -49.96454354115, -29.44050866159, -18.69224740719, 1413.126821425, 262.1705500389, 1214.581479188, 225.5852330507, -5.285573231144, -11.77419559471, -13.89768576747, -7.518596971502, 550.5974446281, 130.9176629807, 552.8906094348, 109.8737001257, -1.059827367315, -0.002121735779697, -0.481391301085, -0.6222229630456
6.675, -1.364403903239, -0.02184793723378, -2005.127692703, -340.2311348164, -1978.096026449, -403.0503433446, 72.44823525661, -16.2034900652, -96.1343444442, -27.82192890747, 1612.563340376, 191.042446254, 1527.170466162, 216.7760212965, 27.30843072784, -2.749453784712, -33.58642237431, -10.07766136177, 510.4902103783, 91.75645243897, 505.3479840728, 108.7134501027, 1.198796980581, 0.07981842858415, -1.736188075558, -0.8296550541706
6.7, -1.405386731781, -0.02355155493781, -2031.729211128, -389.0219393175, -2078.080417754, -359.6680905949, 32.84152152668, -39.39738624372, -49.91483579658, -14.21216485622, 1588.189079988, 210.1702989344, 1457.759938909, 201.8378957197, 16.20784810419, -9.222302608318, -20.47879960201, -6.010478925515, 518.1598637973, 104.9400798324, 533.7720649638, 96.96629253203, 0.3370494110116, -0.04392821155621, -0.8234007163629, -0.4943572399865
6.725, -1.395409907837, -0.01691471199609, -2108.700564419, -386.7389046042, -1954.519298066, -342.5355779516, -3.547477978306, -20.2226352357, -6.193873796943, -18.86053719584, 1319.542629486, 214.8094555866, 1184.587312104, 187.2566825676, 5.145761282971, -3.686665292819, -7.283448052055, -7.178579122508, 545.8274641767, 104.2978076931, 507.8265853891, 92.48606213731, -0.2025685882554, 0.09510994711938, 0.008379476478639, -0.5933969884196
6.75, -1.241709348754, -0.01785291278217, -1787.068358965, -335.4152435933, -1777.394811396, -365.4824873214, 60.31068394682, -23.04941166076, -74.94115427629, -21.8785547558, 1115.166461399, 188.196299047, 1115.240359281, 198.7412872037, 22.02757900673, -4.731336738669, -26.09040401004, -8.175115133726, 464.6472193039, 90.53614023267, 462.0732468458, 98.69118658822, 1.015097994346, 0.007984562103359, -1.336384374597, -0.6715987224116
6.775, -1.192173970721, -0.02320924411797, -1507.344063628, -502.4747078348, -1769.420880923, -333.0878887081, 12.26416383743, -44.22124186833, -29.14878595719, -11.01125792187, 1250.806157824, 272.3129202257, 1154.46938032, 186.5325916626, 9.239725454546, -10.01395789589, -13.50416876551, -4.911334039243, 386.3703295452, 135.4075072378, 459.1759199634, 89.93062410953, 0.04215218655459, 0.1712643369326, -0.421762566662, -0.4268944136419
6.8, -1.461247479913, -0.03667967135723, -2054.124873593, -447.133900803, -2060.938263874, -459.2348465815, 1.71660245709, -28.48601924643, -53.18613384377, -36.94110108114, 1340.415722495, 248.4713519884, 1241.603197647, 246.0049379323, 6.690890816518, -5.7447694292, -20.59585219175, -12.9827125693, 530.8405980305, 120.4841515401, 535.1548890796, 123.8567322721, -0.2507884654927, 0.04162987053701, -0.9235703702371, -1.059143922556
6.825, -1.358532044458, -0.02169508913481, -1947.896485322, -375.6306151041, -1962.98501717, -421.2336772331, 86.0830402019, -26.17900023687, -91.49835720104, -34.64262228762, 1570.583954986, 210.0764611172, 1467.68521359, 224.9373593755, 30.950222292, -5.44195266842, -32.07612649561, -12.12312221837, 496.4048598604, 101.2547949419, 502.8473304504, 113.626290046, 1.467921303655, -0.006791458551071, -1.628447838382, -0.993838407011
6.85, -1.421313698528, -0.01426814895636, -2106.049471776, -405.2613729901, -2061.09656331, -348.5057598756, 56.1939641263, -37.50099072233, -40.75098197282, -16.36166615801, 1633.83858652, 217.0141169384, 1471.832967237, 191.5150743345, 22.89179865778, -8.625395446785, -17.971400974, -6.51670122339, 536.8634234122, 109.3125608996, 528.8342205546, 94.02639770178, 0.965184881533, 0.04978997342228, -0.6339259383956, -0.555677046825
6.875, -1.32970416446, -0.01469064053448, -1926.355533237, -369.6493339971, -1937.291996471, -354.8335440468, 86.30888379521, -32.42878351616, -78.43683330578, -19.35089694274, 1363.083972432, 198.2914556896, 1274.778750952, 192.9911745523, 30.25444155158, -7.325937400427, -27.72318638804, -7.387561150699, 496.0732287815, 99.79811787695, 500.7692078601, 95.77950154899, 1.495183334006, 0.05511837174786, -1.364530593126, -0.6255884719569
6.9, -1.308189994356, -0.03514054634983, -1980.934910462, -362.9644047722, -1751.268551884, -395.28980874, 23.0509888104, -37.57743744036, -66.74240894873, -35.22264097684, 1112.261332795, 196.8839642154, 1088.38883934, 211.6874118371, 11.68563064749, -8.816732115494, -23.69378759198, -12.14346935619, 516.9148316281, 98.01879069487, 456.284858594, 106.7306831748, 0.394249608402, -0.03781065065205, -1.126052977119, -0.9715470698788
6.925, -1.308014585064, -0.01225159927553, -1893.279070582, -456.5384028712, -1803.347943682, -345.6608147838, 79.22448442508, -34.10281712196, -73.63733890782, -10.70910701604, 1198.299597161, 261.5393957454, 1138.312777443, 183.5669074843, 27.72167238061, -7.235389568097, -25.82330901069, -4.798263116693, 491.6063767993, 122.9018524754, 468.6276892166, 93.44250873012, 1.374117894843, 0.4189413112193, -1.280705835078, -0.600900163244
6.95, -1.425885228407, -0.03325694140765, -2069.452169388, -440.3147277519, -1946.290897264, -448.1637408834, 42.07107633143, -42.69064563435, -79.30952394022, -27.34588528479, 1297.422227387, 239.0562399255, 1221.519182415, 245.507492673, 17.74021802006, -9.933165052622, -27.76616565855, -10.21837641762, 536.157748243, 118.7381869943, 505.3500776431, 120.8050341794, 0.6695865555865, 0.1252934013509, -1.350546226495, -1.01519886007
6.975, -1.368581789901, -0.01763284299663, -1943.080201177, -393.4973809585, -1977.823885654, -427.9474707635, 96.56169543156, -39.65262123517, -91.52385248949, -18.30089648234, 1548.836704408, 216.9850719251, 1446.603044151, 227.7538395403, 33.7894266489, -9.258086402021, -32.00921275766, -7.456793898041, 495.6785918111, 106.0870043302, 507.377878677, 115.4365668621, 1.70937761602, 0.1332390280572, -1.645955820176, -0.8177082589547
7, -1.350029362841, -0.004043589036639, -1976.834778611, -373.3617803205, -1966.476861847, -370.0270590611, 107.3785770029, -23.95872716941, -89.25638227411, -0.8135584080218, 1610.226553408, 223.0340773087, 1484.038073278, 203.5427266152, 37.04318481448, -4.71352744398, -31.50931532434, -2.191327701519, 503.6808487152, 100.4320540052, 503.5243718363, 99.80441884961, 1.938739001701, 0.4857469514281, -1.587003927653, -0.5202218030215
7.025, -1.379120518012, -0.00103413946702, -2063.576753872, -317.551873033, -2057.896454011, -316.7100196425, 92.04092634001, -24.54598886477, -65.21395860253, -3.784314183254, 1338.860021679, 202.0662625195, 1303.689490219, 216.2919649146, 31.77716435299, -5.066943987348, -24.17225174758, -3.158009761887, 533.4707512721, 85.40589474183, 532.7966339894, 84.97972636112, 1.728994811152, 0.09817898604793, -1.242857540582, -0.3557096341094
7.05, -1.328831331734, 0.004679309988801, -1991.921260113, -298.2212830279, -1967.10728165, -306.0675572134, 87.08522800315, -19.20254825369, -47.90921714275, -3.857181716425, 1125.863837631, 194.0153479871, 1113.868156556, 208.0237440767, 29.55619923341, -3.600579620916, -18.59388195979, -3.10749500604, 520.042420915, 80.27716654055, 513.7021027823, 82.25804535346, 1.638808550214, -0.1181607436936, -1.013977899613, -0.1390202339934
7.075, -0.9279928237928, 0.01664089702692, -2037.720242756, 403.5883802997, -1950.159678225, 350.5261890523, 89.28886615342, 0.05302146645772, -40.79927466168, 8.785358892756, 1155.60345514, 264.2485190985, 1106.799083636, 229.1170888072, 30.31914364159, 2.304101562503, -16.57674530317, 0.563157993568, 531.7643492345, -114.2539400508, 509.4810616295, -99.3260967918, 1.685545759366, 0.06626105212981, -0.9223287907257, 0.07201591802662
7.1, -0.6422364860304, 0.01304503192757, -1698.802364205, 506.0825873127, -1621.593360674, 522.3106830311, 78.15962782304, -5.797100036672, -30.53858702285, 0.4497545476601, 1176.344679552, 328.2703113019, 1181.533701345, 338.7886037677, 27.19306171892, 1.17228399009, -13.92159207672, -2.772531438253, 440.485257804, -142.8913727241, 419.6864637341, -147.4283559992, 1.704336209509, -0.09029466251334, -1.240561572114, 0.05824898692324
7.125, 0.4974025489049, 0.02306408148213, -60.20259404525, 839.8387030279, -37.56826489275, 743.4306734715, 91.3882599208, 3.292799622824, -23.45319224442, 6.314669737139, 1301.199536764, 556.4352859323, 1251.017629656, 491.6703112637, 31.11409964101, 5.784913492995, -11.90599225298, -2.413435470373, -1.702019985345, -235.5050722924, -7.063205009175, -208.7924054753, 2.000928560833, 0.08539792870929, -0.7519104618886, 0.00994053833214
7.15, 1.159270749656, 0.0148989173673, 523.7115729798, 1386.295923239, 520.5402546432, 1277.639234055, 49.31535295707, 2.762318039607, -7.441123253341, 5.463650681289, 1131.377968339, 908.5479670356, 1053.80053576, 834.3477738592, 18.85277254678, 8.793814917894, -6.688312918088, -5.660469218851, -155.0944500457, -384.0186555334, -153.4738421484, -354.4436153636, 0.8043380937017, 0.2319291854777, -0.2663254898654, -0.1420164248237
7.175, 0.6619723016887, -0.01280230993455, -192.8047955634, 1307.702076117, -212.1418664588, 1207.533199284, -51.1208093808, -10.38672420248, 25.7667501876, -9.583876512805, 759.2950223536, 1127.567493244, 721.003308948, 1095.112905197, -10.61783354053, 7.307320204981, 3.832260616631, -12.33612737931, 45.71092934862, -359.6356433316, 51.44442114758, -332.5685740886, -0.3568080785066, 0.180455281075, 0.0942127179759, -0.2969641084888
7.2, -0.4098087563513, -0.04672539520665, -867.9246479342, 218.5045397439, -885.1208755156, 126.6180141588, -130.2319129012, -42.77481056043, 56.07182521265, -42.11373216483, 543.8919061335, 1171.00133322, 530.6240781711, 1167.755958043, -34.03977949961, -1.114926938603, 13.27293536806, -22.26917322577, 234.4164272937, -62.13687089597, 239.3235377877, -37.29187230472, -0.7947891037202, 0.03344211011442, 0.2819145412422, -0.2549054671438
7.225, -0.5869946425831, -0.03766362531645, -1003.907119422, 33.47268768631, -975.0817083787, -35.70777071796, -145.1422484583, -43.08653997248, 102.9525651212, -42.21335115588, 653.626708261, 904.7566877342, 613.207304225, 868.827396273, -37.07063491793, -3.66127470228, 25.62021133079, -19.63403628398, 271.2875675453, -10.44244908615, 263.9112540639, 8.418952749112, -0.6264813607718, -0.02412570683194, 0.4241137444418, -0.1067494257224
7.25, -0.04370615548792, -0.002857754390006, -574.7451040336, 489.2045994883, -526.6291750978, 434.0031229842, -119.5421382297, -20.47006211008, 147.9002003682, -19.33138741108, 856.8169949267, 633.6131728453, 821.8181377965, 601.5782090787, -28.32669503656, 0.09375497979958, 36.61446594927, -10.83636478716, 152.568618239, -134.690164178, 139.8334716964, -119.6373774482, -0.5778057946626, -0.05699739619256, 0.7079407886497, -0.02971230798473
7.275, 0.3990897197511, 0.02294196683443, -186.9132806635, 835.3990003396, -146.9018712205, 787.9139784758, -94.81792703103, 2.967628232746, 161.5995988576, 3.635371675047, 929.8724879336, 629.0451236469, 926.2309026374, 621.6443891473, -20.97130664092, 6.607122785247, 39.75424207756, -4.54602305423, 46.5798301512, -229.4702632016, 35.82786109333, -216.5095853145, -0.3835840404916, 0.02676841735211, 0.6917430676521, -0.01416983432416
7.3, 0.282050861407, 0.03250296298332, -278.6273018529, 753.2201777486, -255.7052639718, 684.2411117997, -96.38874773928, 20.14583937259, 160.2740530284, 20.94213252208, 900.3027228945, 769.9360562102, 902.5866820713, 764.4581976696, -21.60627440421, 12.71260694288, 39.53059306499, -1.020311827304, 71.90469932895, -206.3393294089, 65.74975467982, -187.5533720874, -0.3345072138078, 0.06506349748425, 0.5988906752827, -0.008963176226957
7.325, -0.08692005940792, 0.01958676681678, -578.3307268496, 452.790429428, -559.8291625051, 367.9317173396, -115.3324929851, 16.91483008827, 143.2213007704, 17.68719219963, 856.3891377148, 836.440617781, 855.5501341791, 833.6724685177, -27.17419107235, 12.42215978211, 35.04373484852, -2.596998356453, 154.0356300526, -124.0071990813, 149.0795471451, -100.9125970645, -0.372806203653, 0.05270646357042, 0.4697524531587, -0.01973859807755
7.35, -0.2151886216865, -0.001827923572403, -691.5590935899, 343.3029782515, -663.8840248666, 268.8212814833, -126.2726185601, -3.623977243853, 124.5214757808, -2.936182752876, 898.1848917883, 765.2234322789, 892.0945397683, 751.4894875011, -29.95090687761, 6.025617289798, 29.56364373568, -7.625001281326, 184.5928958754, -94.21217486106, 177.1835219668, -73.91767950994, -0.4104341064403, 0.01829727303749, 0.3973109645368, -0.0227898641683
7.375, -0.05321099510353, -0.01064573436693, -557.0591871191, 460.8666970446, -516.5585126785, 402.9438371785, -114.6321154395, -19.03236784946, 114.8983474672, -18.29112616787, 992.0274427602, 711.9817955964, 957.8930252174, 670.100460387, -26.12713285274, 1.223780605957, 26.51655990939, -11.1763045746, 147.1321859315, -126.5252030371, 136.4621150791, -110.7779223396, -0.3912087316414, 0.001875158273438, 0.3895339291192, -0.04043302775708
7.4, 0.1104593818065, -0.009885937835779, -410.4093395975, 581.6434975758, -367.5872040183, 526.2110458252, -98.04025250497, -22.37561583395, 107.4414849167, -21.49624944374, 1034.658824691, 710.4702004424, 983.9403305046, 649.7679688335, -21.29874260253, 0.2789586132279, 24.36434670369, -11.87248698088, 106.7717940039, -159.6657627515, 95.58281220083, -144.6600669354, -0.3412239850336, 7.840653007873e-05, 0.381043211336, -0.05475589962684
7.425, 0.08882542400045, -0.0088428132996, -415.259957796, 562.0247868808, -385.1626920027, 495.6114505347, -94.75401919685, -18.01985695638, 97.98106729508, -17.12045854035, 1008.804062822, 745.9859785267, 973.6434313722, 693.4003893416, -20.59392998203, 1.836737676659, 21.83243398521, -11.02830844221, 108.1488846477, -154.2698019504, 100.3234337932, -136.2497637925, -0.3344559106656, 0.009301881362093, 0.3452913762334, -0.05398647492582
7.45, -0.03200681548327, -0.005592249359158, -503.9722422878, 463.5941645419, -487.4601020789, 384.8584678396, -96.52869591927, -8.960885769208, 92.18630809499, -8.108875730577, 976.6576060057, 760.0458076109, 948.7815551971, 729.104900195, -21.30271249584, 4.509554172135, 20.37467912033, -8.827907305503, 132.4792378099, -127.3461701402, 128.3016298931, -105.9149209113, -0.3406619456894, 0.02181187740971, 0.3165769358362, -0.04181350365534
7.475, -0.08026585882353, 0.000241854465456, -543.0454994127, 423.2397528415, -526.5678269606, 343.6949152446, -92.25964385015, -2.500228592772, 94.59196792632, -1.675360515527, 968.3313346043, 742.8975162015, 939.5304981066, 715.0369620618, -20.16544479065, 6.160566009575, 21.10684640758, -6.901411354932, 143.1643149023, -116.3438859234, 139.0063300231, -94.67350554934, -0.3219182058761, 0.02748687347292, 0.3285370814023, -0.030766437646
7.5, -0.02607937119328, 0.004570564821422, -503.4829079346, 461.0415145976, -473.8358347568, 392.8935234155, -82.51289212423, -3.46123850005, 101.31941332, -2.652836617431, 979.3871605508, 713.5144127231, 951.4740896216, 687.9254579121, -17.38504442196, 5.614529208102, 22.9220118974, -6.930426982956, 132.2971657335, -126.7400817173, 124.5539734859, -108.1694364955, -0.2820842636962, 0.02581950914184, 0.3633439907378, -0.03173121968979
7.525, 0.03524824427765, 0.005522098767891, -455.9584668323, 504.0548990435, -415.6069340337, 447.3324465135, -75.11799163985, -8.013980212545, 106.1657698907, -7.236602207825, 981.315158289, 702.5659645876, 957.2703888153, 680.7248383072, -15.31977062794, 4.23189291168, 24.25001127949, -8.150691409413, 119.341525529, -138.5338252069, 108.6609821382, -123.0800008308, -0.2514510748482, 0.0201987020683, 0.3888408560777, -0.03903564697832
7.55, 0.03270372021886, 0.00455839307387, -457.3685324265, 502.1104398459, -417.7514051639, 445.051388581, -75.82291937322, -9.399261946201, 106.4931995147, -8.617296821344, 968.3354639766, 720.5800888768, 942.0417654288, 696.3704450296, -15.59562996295, 4.011542918332, 24.43654164985, -8.679204634661, 119.8435674819, -137.9482723019, 109.3714802033, -122.4135246513, -0.2537152569968, 0.01889665960136, 0.388261675056, -0.0408836104864
7.575, -0.006447946910226, 0.001543683646086, -485.120868168, 475.6379188177, -454.7561399914, 407.5215279253, -84.03914445015, -7.559084837023, 101.0845247916, -6.761473056092, 950.958375667, 739.6037263873, 921.7709054534, 712.5846122696, -17.99047542977, 4.70631415607, 23.04315488602, -8.307059850905, 127.573087868, -130.637683763, 119.6276205239, -112.093027153, -0.2872311617034, 0.02092183375475, 0.3591146476998, -0.03698453426657
7.6, -0.02197436995995, -0.002455869190432, -494.4784616655, 468.2479217386, -472.5331707224, 391.1131590943, -92.66499185926, -6.405286226173, 94.13832504316, -5.607797995782, 947.1951945276, 738.4623948096, 917.575251892, 711.1185490234, -20.41813288336, 5.019931838187, 21.12012023759, -7.971595909821, 130.185758693, -128.5929061933, 124.5276605345, -107.5863362638, -0.3225150781769, 0.02151867443009, 0.3256382197103, -0.03417885210583
7.625, -0.003086479730089, -0.003981657402239, -478.7324209988, 483.1559449566, -456.7819182256, 407.1336512563, -93.9558148827, -7.314828895137, 92.24907124061, -6.518488106423, 958.7814345488, 729.5106949362, 925.8210413943, 698.8975012838, -20.70448845514, 4.683481646392, 20.5423814996, -8.113996289485, 125.8205683618, -132.6845671419, 120.1853135129, -111.9841701464, -0.3280294137798, 0.02025077105768, 0.317648472387, -0.03509950561374
7.65, 0.01586094008131, -0.003117129701777, -466.1971049932, 494.1657687828, -436.541755901, 425.7078665024, -88.91283603279, -10.03981772082, 95.54305396657, -9.236308380774, 969.8901680819, 726.3879620501, 934.1331091878, 692.2071969374, -19.22831165495, 3.892253831601, 21.41801220344, -8.812836075419, 122.31067386, -135.7152476677, 114.6058201347, -117.0850629485, -0.3068115380096, 0.01725696208057, 0.3335107599999, -0.03905365787787
7.675, 0.01099919014399, -0.001755125416463, -472.9333496104, 486.2312784514, -436.8804302705, 424.3374696035, -83.83867936885, -12.3532763652, 99.46684511494, -11.55616999336, 969.7770400178, 728.0314452542, 937.7394472323, 696.3584764903, -17.81521461771, 3.25903512342, 22.49484528783, -9.501093494674, 124.1249055325, -133.5547300848, 114.6616933325, -116.7118925899, -0.2850558677973, 0.01458890797535, 0.3511933387688, -0.04245816114197
7.7, -0.005749193350448, 0.000102662799667, -486.0534094178, 472.0113151136, -450.6547822475, 409.8892167669, -81.89909423238, -11.03507796352, 100.9506694421, -10.24929857896, 964.8952691923, 729.3873972855, 937.5263983242, 702.0162965864, -17.3062631393, 3.639802994945, 22.90957627806, -9.187834052146, 127.7228031694, -129.6678640444, 118.4063458873, -112.7552960496, -0.2766064437185, 0.016203641375, 0.357267870317, -0.04088106871134
